"date","date_time","FD22_flux","FD23_flux","FD24_flux","FD22_flux_median","FD23_flux_median","FD24_flux_median","soil_CO2_5cm","soil_CO2_15cm","soil_CO2_25cm","soil_temp_5cm","soil_temp_15cm","soil_temp_25cm","ATM_temp"
2016-08-21,2016-08-21 15:00:00,0.396183367,0.350967237,0.583590351,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-21,2016-08-21 16:00:00,0.32535729,0.547413063,0.563301934,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-21,2016-08-21 17:00:00,0.32535729,0.468355596,0.700547108,0.396183367,0.547413063,0.700547108,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-21,2016-08-21 18:00:00,0.396183367,1.171487911,0.757832051,0.32535729,1.171487911,0.757832051,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-21,2016-08-21 19:00:00,0.721540657,1.385901343,1.127797304,0.396183367,1.209818804,1.012033982,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-21,2016-08-21 20:00:00,0.32535729,1.28767843,1.012033982,0.575461874,1.209818804,1.088413906,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-21,2016-08-21 21:00:00,0.575461874,1.209818804,1.088413906,0.721540657,1.209818804,1.088413906,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-21,2016-08-21 22:00:00,0.938445518,0.604909402,1.342615838,0.575461874,0.604909402,1.012033982,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-21,2016-08-21 23:00:00,0.973858556,0.292273058,0.991745565,0.938445518,0.350967237,0.991745565,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-22,2016-08-22 00:00:00,0.43380972,0.350967237,0.893883789,0.973858556,0.331801791,0.893883789,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-22,2016-08-22 01:00:00,0.973858556,0.331801791,0.855693827,0.973858556,0.331801791,0.893883789,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-22,2016-08-22 02:00:00,1.261589493,0.33060395,0.797215448,1.261589493,0.350967237,0.893883789,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-22,2016-08-22 03:00:00,2.848536276,1.619480221,1.420189197,2.848536276,0.8983803,1.031128963,-9999,-9999,-9999,-9999,-9999,-9999,-9999
