"date","date_time","FD25_flux","FD26_flux","FD27_flux","FD25_flux_median","FD26_flux_median","FD27_flux_median","soil_CO2_5cm","soil_CO2_15cm","soil_CO2_25cm","soil_temp_5cm","soil_temp_15cm","soil_temp_25cm","ATM_temp"
2017-06-23,2017-06-23 22:00:00,1.548582059,0.742648536,0.989706752,-9999,-9999,-9999,361.3,410.5,504.1,8.9,7.113,5.77,9.55
2017-06-23,2017-06-23 23:00:00,1.49584397,0.71768556,0.482482042,-9999,-9999,-9999,382.6,527.1,535.3,5.628,6.042,5.559,6.231
2017-06-24,2017-06-24 00:00:00,1.181013562,0.691162398,0.81186882,1.259321633,0.691162398,0.58454555,405.6,630.6,574.8,4.925,5.149,5.166,6.958
2017-06-24,2017-06-24 01:00:00,1.02439742,0.307356642,0.50722471,1.181013562,0.435291894,0.58454555,361.3,625.7,541.9,3.692,4.142,4.626,5.368
2017-06-24,2017-06-24 02:00:00,1.259321633,0.332319618,0.58454555,1.15544358,0.35884278,0.58454555,328.4,573.1,492.6,3.904,3.731,3.956,5.476
2017-06-24,2017-06-24 03:00:00,0.89335126,0.435291894,0.609288219,1.02439742,0.35884278,0.50722471,348.1,400.7,469.7,4.606,3.603,3.534,6.554
2017-06-24,2017-06-24 04:00:00,1.15544358,0.35884278,0.482482042,0.89335126,0.35884278,0.508771127,321.9,333.4,440.1,5.224,3.86,3.445,7.686
2017-06-24,2017-06-24 05:00:00,0.813445065,0.435291894,0.405161202,0.866183154,0.435291894,0.508771127,293.9,323.5,412.2,5.462,3.873,3.129,7.665
2017-06-24,2017-06-24 06:00:00,0.813445065,0.282393666,0.508771127,0.866183154,0.435291894,0.508771127,318.6,333.4,423.7,5.943,4.2,3.093,8.18
2017-06-24,2017-06-24 07:00:00,0.866183154,0.691162398,0.533513796,0.866183154,0.46025487,0.508771127,310.4,400.7,443.4,7.161,4.853,3.141,9.54
2017-06-24,2017-06-24 08:00:00,1.128275473,0.511741008,0.685062642,0.866183154,0.461815056,0.508771127,367.8,538.6,494.3,8.76,5.718,3.403,10.93
2017-06-24,2017-06-24 09:00:00,1.102705491,0.46025487,0.38196495,0.866183154,0.461815056,0.38196495,364.6,541.9,482.8,12.84,7.37,4.233,14.32
2017-06-24,2017-06-24 10:00:00,0.840613171,0.461815056,0.177837932,0.840613171,0.46025487,0.355675864,290.7,298.9,417.1,12.06,8.25,4.58,14.06
2017-06-24,2017-06-24 11:00:00,0.682398905,0.35884278,0.177837932,0.682398905,0.435291894,0.204127018,249.6,272.6,369.5,10.74,7.969,4.923,13.74
2017-06-24,2017-06-24 12:00:00,0.524184639,0.435291894,0.355675864,0.524184639,0.35884278,0.177837932,239.8,251.2,333.4,11.89,8.08,5.345,14.47
2017-06-24,2017-06-24 13:00:00,0.473044674,0.332319618,0.204127018,0.473044674,0.35884278,0.204127018,252.9,257.8,313.7,16.75,9.96,5.873,18.38
2017-06-24,2017-06-24 14:00:00,0.420306586,0.25743069,0.075774423,0.473044674,0.332319618,0.228869686,244.7,244.7,308.7,13.45,8.92,5.721,16.37
2017-06-24,2017-06-24 15:00:00,0.314830408,0.383805756,0.228869686,0.473044674,0.332319618,0.228869686,246.3,251.2,320.2,14.84,9.26,6.303,17.04
2017-06-24,2017-06-24 16:00:00,0.498614657,0.255870504,0.228869686,0.498614657,0.282393666,0.228869686,241.3,243,320.1,16.74,10.56,6.649,17.85
2017-06-24,2017-06-24 17:00:00,0.576922728,0.511741008,0.228869686,0.576922728,0.383805756,0.228869686,239.6,254.4,323.3,15.7,10.16,6.786,17.21
2017-06-24,2017-06-24 18:00:00,0.891753136,0.282393666,0.278355024,0.813445065,0.511741008,0.278355024,249.5,256,352.8,13.72,9.46,6.727,16.42
2017-06-24,2017-06-24 19:00:00,0.813445065,0.588190122,0.609288219,0.866183154,0.511741008,0.278355024,310.3,369.4,418.7,13.03,9.16,6.79,16.28
2017-06-24,2017-06-24 20:00:00,0.971659331,0.71768556,0.609288219,0.891753136,0.588190122,0.609288219,344.8,453.2,490.9,12.84,9.06,6.695,15.14
2017-06-24,2017-06-24 21:00:00,0.866183154,0.282393666,0.075774423,0.971659331,0.71768556,0.609288219,312,338.2,458.1,10.7,8.27,6.433,13.19
2017-06-24,2017-06-24 22:00:00,1.232153527,0.89710695,0.635577305,1.075537385,0.71768556,0.380418533,354.7,408.9,472.9,10.57,8,6.199,12.97
2017-06-24,2017-06-24 23:00:00,1.417535899,0.742648536,0.380418533,1.181013562,0.742648536,0.380418533,374.4,464.7,497.6,9.06,7.22,5.929,11.29
2017-06-25,2017-06-25 00:00:00,1.075537385,0.589750308,0,1.181013562,0.89710695,0.635577305,364.6,469.7,502.5,7.514,6.431,5.57,10.05
2017-06-25,2017-06-25 01:00:00,1.181013562,0.948593088,0.989706752,1.181013562,0.948593088,0.989706752,400.7,487.7,510.7,6.429,5.654,5.12,9.35
2017-06-25,2017-06-25 02:00:00,1.101107367,1.07652834,1.091770261,1.181013562,1.050005178,0.989706752,387.5,601,540.3,5.668,5.288,4.701,8.5
2017-06-25,2017-06-25 03:00:00,1.312059722,1.050005178,1.19383377,1.312059722,1.050005178,0.989706752,389.2,697.9,566.5,3.292,4.157,4.261,6.675
2017-06-25,2017-06-25 04:00:00,1.313657846,1.074968154,0.711351728,1.312059722,1.050005178,0.964964083,382.6,596.1,546.8,4.935,4.158,3.795,7.14
2017-06-25,2017-06-25 05:00:00,1.415937775,1.025042202,0.964964083,1.312059722,1.025042202,0.762383482,390.8,628.9,538.6,5.024,3.919,3.486,6.524
2017-06-25,2017-06-25 06:00:00,1.077135509,0.742648536,0.58454555,1.208181668,0.742648536,0.711351728,389.2,633.9,520.6,5.621,3.998,3.306,7.892
2017-06-25,2017-06-25 07:00:00,1.208181668,0.614713284,0.762383482,1.181013562,0.614713284,0.634030888,372.8,696.3,528.8,7.574,4.819,3.505,9.55
2017-06-25,2017-06-25 08:00:00,1.181013562,0.511741008,0.634030888,1.077135509,0.53826417,0.58454555,369.5,472.9,509.1,8.56,5.31,3.41,9.71
2017-06-25,2017-06-25 09:00:00,0.839015048,0.53826417,0.431450287,0.839015048,0.511741008,0.431450287,341.6,369.5,458.2,9.91,5.961,3.769,10.59
2017-06-25,2017-06-25 10:00:00,0.655230799,0.308916828,0.151548846,0.709567012,0.383805756,0.253612355,300.5,346.5,428.6,11.58,7.063,4.08,11.67
2017-06-25,2017-06-25 11:00:00,0.709567012,0.383805756,0.253612355,0.655230799,0.308916828,0.228869686,303.8,348.1,418.7,12.8,7.688,4.605,12.59
2017-06-25,2017-06-25 12:00:00,0.525782763,0.282393666,-0.228869686,0.655230799,0.308916828,0.151548846,298.9,300.5,407.3,14.39,8.84,4.987,12.88
2017-06-25,2017-06-25 13:00:00,0.604090834,0.17942139,0.228869686,0.682398905,0.282393666,0.102063509,310.4,372.8,438.4,15.12,9.47,5.867,13.02
2017-06-25,2017-06-25 14:00:00,0.682398905,0.513301194,0.075774423,0.682398905,0.282393666,0.102063509,312,346.5,436.8,15.91,10.27,5.982,13.51
2017-06-25,2017-06-25 15:00:00,0.917323119,0.229347342,0.102063509,0.735136994,0.332319618,0.228869686,297.2,367.8,440.1,16.1,10.32,6.618,14.56
2017-06-25,2017-06-25 16:00:00,0.735136994,0.332319618,0.531967379,0.813445065,0.357282594,0.355675864,297.1,343.1,461.4,16.68,11.37,6.863,15.21
2017-06-25,2017-06-25 17:00:00,0.813445065,0.357282594,0.355675864,0.917323119,0.357282594,0.355675864,320.1,362.8,471.1,19.95,12.89,7.387,16.58
2017-06-25,2017-06-25 18:00:00,1.022799296,0.486778032,0.405161202,1.022799296,0.357282594,0.405161202,292.1,334.8,474.3,15.15,11.99,7.629,15.59
2017-06-25,2017-06-25 19:00:00,1.259321633,0.35884278,0.151548846,1.128275473,0.35884278,0.405161202,295.4,349.6,457.9,19.43,12.53,8.01,16.11
2017-06-25,2017-06-25 20:00:00,1.128275473,0.026523162,0.456192956,1.259321633,0.486778032,0.456192956,293.7,351.2,479.2,14.4,10.31,7.914,14.29
2017-06-25,2017-06-25 21:00:00,1.310461598,0.845620812,0.480935625,1.310461598,0.61627347,0.480935625,297.1,285.6,472.7,10.78,8.76,7.489,12.46
2017-06-25,2017-06-25 22:00:00,1.312059722,0.61627347,0.482482042,1.310461598,0.63967626,0.482482042,295.6,307.1,463.1,10.58,8.24,7.054,12.42
2017-06-25,2017-06-25 23:00:00,1.364797811,0.63967626,0.836611489,1.310461598,0.63967626,0.482482042,328.4,423.7,500.8,8.77,7.584,6.604,10.67
2017-06-26,2017-06-26 00:00:00,1.15544358,0.81909765,0.635577305,1.181013562,0.61627347,0.482482042,354.7,441.7,528.8,6.071,6.295,6.036,9.52
2017-06-26,2017-06-26 01:00:00,1.181013562,0.28083348,0.329386778,1.15544358,0.589750308,0.329386778,330.1,472.9,499.2,5.202,5.34,5.426,8.14
2017-06-26,2017-06-26 02:00:00,0.839015048,0.589750308,0.126806178,0.918921243,0.589750308,0.329386778,312,459.8,479.5,3.604,4.365,4.59,5.176
2017-06-26,2017-06-26 03:00:00,0.786276959,0.435291894,0.329386778,0.840613171,0.435291894,0.30464411,310.4,468,487.7,3.6,3.703,4.015,5.706
2017-06-26,2017-06-26 04:00:00,0.918921243,0.691162398,0.204127018,0.840613171,0.435291894,0.204127018,284.1,436.8,472.9,3.066,3.187,3.551,6.261
2017-06-26,2017-06-26 05:00:00,0.840613171,0.435291894,0.30464411,0.840613171,0.435291894,0.204127018,303.8,448.3,463.1,4.43,3.428,3.341,8.97
2017-06-26,2017-06-26 06:00:00,0.944491225,0.332319618,0.100517092,0.840613171,0.332319618,0.202580601,307.1,459.8,481.1,6.156,4.293,3.238,10.55
2017-06-26,2017-06-26 07:00:00,0.524184639,0.28083348,0.177837932,0.840613171,0.332319618,0.177837932,280.8,356.3,430.2,9.01,5.371,3.332,11.8
2017-06-26,2017-06-26 08:00:00,0.682398905,0.204384366,0.202580601,0.707968888,0.28083348,0.126806178,252.9,310.4,404,11.75,6.548,3.615,13.61
2017-06-26,2017-06-26 09:00:00,1.391965917,0.332319618,0.100517092,0.707968888,0.28083348,0.177837932,248,348.1,390.8,14.9,8.27,4.228,15.58
2017-06-26,2017-06-26 10:00:00,0.707968888,0.255870504,0.126806178,0.813445065,0.332319618,0.151548846,262.7,315.2,367.7,17.54,9.92,5.109,17.74
2017-06-26,2017-06-26 11:00:00,0.813445065,0.486778032,0.228869686,0.813445065,0.46025487,0.151548846,267.5,328.2,388.9,19.92,10.65,5.881,18.61
2017-06-26,2017-06-26 12:00:00,0.917323119,0.46025487,0.151548846,0.813445065,0.486778032,0.228869686,264.2,344.6,407,21.21,11.21,7.1,20.39
2017-06-26,2017-06-26 13:00:00,0.655230799,0.63967626,0.355675864,0.917323119,0.63967626,0.228869686,264.2,264.2,390.6,22.75,13.09,7.947,21.48
2017-06-26,2017-06-26 14:00:00,1.232153527,0.666199422,0.228869686,1.232153527,0.666199422,0.253612355,270.8,254.4,421.7,23.39,14.73,8.86,21.96
2017-06-26,2017-06-26 15:00:00,1.259321633,0.742648536,0.81186882,1.259321633,0.666199422,0.253612355,310.2,357.7,487.4,24.51,16.14,9.69,20.48
2017-06-26,2017-06-26 16:00:00,1.390367793,0.948593088,0.253612355,1.390367793,0.742648536,0.253612355,277.3,288.8,484.1,23.64,16.02,10.28,22.54
2017-06-26,2017-06-26 17:00:00,1.443105882,0.53826417,0.177837932,1.415937775,0.742648536,0.406707618,257.6,241.2,448,23.04,15.83,10.35,21.66
2017-06-26,2017-06-26 18:00:00,1.415937775,0.794134674,0.406707618,1.443105882,0.794134674,0.405161202,249.4,211.7,421.7,23.16,15.19,10.63,21.4
2017-06-26,2017-06-26 19:00:00,1.521413953,0.691162398,0.482482042,1.521413953,0.794134674,0.406707618,247.8,193.6,423.4,21.41,13.96,10.32,20.96
2017-06-26,2017-06-26 20:00:00,1.783506272,0.973556064,0.405161202,1.574152042,0.922069926,0.482482042,219.9,177.2,413.5,18.6,12.65,9.69,20.41
2017-06-26,2017-06-26 21:00:00,1.705198201,0.922069926,0.482482042,1.625292006,0.922069926,0.482482042,193.6,155.9,352.8,14.61,11.04,9.33,17.48
2017-06-26,2017-06-26 22:00:00,1.574152042,1.126454292,0.609288219,1.625292006,0.922069926,0.482482042,228.1,185.4,352.8,13.14,10.36,8.66,16.78
2017-06-26,2017-06-26 23:00:00,1.625292006,0.845620812,0.785579734,1.574152042,0.845620812,0.58454555,231.4,201.9,354.5,10.59,9.22,8.07,12.9
2017-06-27,2017-06-27 00:00:00,1.049967402,0.794134674,0.431450287,1.102705491,0.794134674,0.58454555,274.2,256.2,400.7,9.87,8.21,7.456,11.97
2017-06-27,2017-06-27 01:00:00,1.102705491,0.61627347,0.58454555,1.075537385,0.794134674,0.559802882,307.1,323.5,445,7.232,7.077,6.613,9.02
2017-06-27,2017-06-27 02:00:00,0.918921243,0.794134674,0.559802882,1.049967402,0.794134674,0.533513796,331.7,404,476.2,6.61,6.283,5.921,9.1
2017-06-27,2017-06-27 03:00:00,1.075537385,0.947032902,0.355675864,1.075537385,0.769171698,0.533513796,353.1,494.3,512.4,6.142,5.626,5.522,9.51
2017-06-27,2017-06-27 04:00:00,1.048369278,0.769171698,0.533513796,1.048369278,0.769171698,0.533513796,353.1,515.6,545.2,6.895,5.621,4.983,9.74
2017-06-27,2017-06-27 05:00:00,1.075537385,0.691162398,0.30464411,1.075537385,0.692722584,0.533513796,359.6,527.1,538.6,8.06,6.012,4.753,11.55
2017-06-27,2017-06-27 06:00:00,0.866183154,0.692722584,0.533513796,1.075537385,0.692722584,0.533513796,344.9,533.7,533.7,9.68,6.594,4.68,12.85
2017-06-27,2017-06-27 07:00:00,1.128275473,0.666199422,0.81186882,1.128275473,0.691162398,0.482482042,362.9,578,569.8,10.3,7.114,4.771,13.5
2017-06-27,2017-06-27 08:00:00,1.260919757,0.71768556,0.482482042,1.15544358,0.691162398,0.482482042,390.8,620.7,581.3,13.18,8.21,5.147,15.96
2017-06-27,2017-06-27 09:00:00,1.15544358,0.664639236,0.30464411,1.257723509,0.666199422,0.431450287,367.8,635.5,582.9,20.83,11.02,6.096,21.65
2017-06-27,2017-06-27 10:00:00,1.363199687,0.691162398,0.431450287,1.257723509,0.664639236,0.30464411,329.8,367.6,558,21.04,12.16,6.561,21.12
2017-06-27,2017-06-27 11:00:00,1.257723509,0.614713284,0.153095263,1.206583545,0.614713284,0.202580601,239.6,224.8,462.8,20.12,12.63,7.259,19.6
2017-06-27,2017-06-27 12:00:00,0.971659331,0.588190122,0.202580601,1.206583545,0.588190122,0.202580601,247.8,228.1,443.1,23.92,13.4,8.19,22.52
2017-06-27,2017-06-27 13:00:00,1.206583545,0.204384366,0.177837932,1.181013562,0.255870504,0.177837932,242.9,205.1,434.9,24.06,14.36,8.88,22.84
2017-06-27,2017-06-27 14:00:00,1.181013562,0.229347342,0.279901441,1.022799296,0.255870504,0.202580601,218.3,183.8,395.5,24.38,15.22,9.88,23.25
2017-06-27,2017-06-27 15:00:00,1.022799296,0.255870504,0.126806178,1.181013562,0.255870504,0.253612355,246.2,221.5,410.3,24.67,16.16,9.63,23.15
2017-06-27,2017-06-27 16:00:00,0.970061207,0.435291894,0.253612355,1.181013562,0.435291894,0.279901441,215,188.7,415.2,24.35,15.97,10.49,23.44
2017-06-27,2017-06-27 17:00:00,1.259321633,0.614713284,0.406707618,1.259321633,0.563227146,0.329386778,206.8,178.9,403.7,23.22,15.06,11.05,22.12
2017-06-27,2017-06-27 18:00:00,1.546983935,0.563227146,0.329386778,1.49584397,0.614713284,0.354129447,188.7,170.7,369.2,22.13,14.84,10.33,21.35
2017-06-27,2017-06-27 19:00:00,1.572553918,0.691162398,0.354129447,1.521413953,0.691162398,0.354129447,188.7,159.2,344.6,21.11,13.84,10.28,21.51
2017-06-27,2017-06-27 20:00:00,1.49584397,0.767611512,0.431450287,1.521413953,0.767611512,0.329386778,192,147.7,311.8,18.78,12.5,9.48,20.49
2017-06-27,2017-06-27 21:00:00,1.521413953,0.947032902,0.278355024,1.49584397,0.767611512,0.354129447,178.9,141.1,315.1,16.65,11.56,9.27,20.06
2017-06-27,2017-06-27 22:00:00,1.363199687,0.81909765,0.329386778,1.390367793,0.81909765,0.354129447,195.3,149.3,331.5,13.09,10.57,8.62,17.54
2017-06-27,2017-06-27 23:00:00,1.390367793,0.435291894,0.354129447,1.363199687,0.81909765,0.329386778,254.4,218.3,397.1,11.42,9.59,8.05,14.14
2017-06-28,2017-06-28 00:00:00,0.970061207,0.89710695,1.090223844,1.15544358,0.81909765,0.329386778,275.7,252.8,439.9,7.944,7.738,7.308,10.56
2017-06-28,2017-06-28 01:00:00,0.813445065,0.486778032,0.153095263,1.022799296,0.81909765,0.354129447,316.9,356.3,476.2,6.078,6.526,6.629,7.953
2017-06-28,2017-06-28 02:00:00,1.15544358,0.81909765,0.204127018,0.970061207,0.81909765,0.355675864,312,354.7,495.9,5.188,5.481,5.877,6.772
2017-06-28,2017-06-28 03:00:00,1.022799296,0.922069926,0.456192956,1.022799296,0.666199422,0.355675864,354.7,410.5,522.2,4.657,4.726,5.157,7.568
2017-06-28,2017-06-28 04:00:00,0.786276959,0.666199422,0.355675864,1.102705491,0.666199422,0.355675864,362.9,494.3,546.8,4.741,4.482,4.534,7.909
2017-06-28,2017-06-28 05:00:00,1.102705491,0.614713284,0.406707618,1.102705491,0.614713284,0.406707618,359.6,502.5,551.8,5.773,4.669,4.185,12.3
2017-06-28,2017-06-28 06:00:00,1.181013562,0.511741008,0.330933195,1.102705491,0.614713284,0.406707618,364.6,568.2,587.9,7.659,5.37,4.04,10.26
2017-06-28,2017-06-28 07:00:00,1.153845456,0.564787332,0.50722471,1.153845456,0.564787332,0.406707618,387.5,510.7,578,7.799,5.7,3.87,9.68
2017-06-28,2017-06-28 08:00:00,0.971659331,0.666199422,0.457739373,1.153845456,0.564787332,0.457739373,374.4,489.4,581.3,14.9,8.32,4.807,16.72
2017-06-28,2017-06-28 09:00:00,1.153845456,0.461815056,0.177837932,1.153845456,0.641236446,0.457739373,353,430.2,571.3,16.37,9.69,5.26,17.05
2017-06-28,2017-06-28 10:00:00,0.813445065,0.641236446,0.50722471,1.048369278,0.666199422,0.457739373,336.4,380.7,579.3,17.14,10.49,5.991,17.19
2017-06-28,2017-06-28 11:00:00,1.257723509,0.767611512,0.354129447,1.153845456,0.664639236,0.431450287,344.6,439.8,625.2,18.4,11.66,6.744,18.65
2017-06-28,2017-06-28 12:00:00,1.048369278,0.922069926,0.862900574,1.257723509,0.716125374,0.431450287,344.6,393.8,620.3,21.76,12.73,7.718,23.63
2017-06-28,2017-06-28 13:00:00,1.468675864,0.664639236,0.431450287,1.257723509,0.716125374,0.431450287,306.9,318.4,600.6,21.58,13.82,8.56,22.4
2017-06-28,2017-06-28 14:00:00,1.284891616,0.716125374,0.406707618,1.233751651,0.664639236,0.431450287,331.5,375.8,659.7,25.04,15.46,9.67,24.82
2017-06-28,2017-06-28 15:00:00,1.233751651,0.383805756,0.660319974,1.233751651,0.383805756,0.406707618,356.1,395.5,651.5,25.02,16.22,10.46,25.79
2017-06-28,2017-06-28 16:00:00,1.022799296,0.28083348,0.253612355,1.153845456,0.383805756,0.381191741,257.6,300.3,515.3,25.53,16.33,10.76,27.1
2017-06-28,2017-06-28 17:00:00,1.153845456,0.383805756,0.30464411,1.022799296,0.383805756,0.381191741,305.2,349.5,546.5,27.45,17.33,11.09,26.01
2017-06-28,2017-06-28 18:00:00,0.891753136,0.563227146,0.381191741,0.891753136,0.486778032,0.381191741,146.1,155.9,423.4,21.93,14.89,11.23,22.45
2017-06-28,2017-06-28 19:00:00,0.709567012,0.53826417,0.558256465,0.891753136,0.486778032,0.381191741,151,160.8,364.3,21.29,13.88,10.99,23.13
2017-06-28,2017-06-28 20:00:00,0.445876568,0.486778032,0.607741802,0.891753136,0.53826417,0.558256465,149.3,159.2,393.8,20.45,12.98,10.42,21.94
2017-06-28,2017-06-28 21:00:00,1.075537385,0.383805756,0.126806178,1.049967402,0.53826417,0.607741802,206.8,259.3,498.9,16.26,11.68,9.79,19.48
2017-06-28,2017-06-28 22:00:00,1.049967402,0.844060626,0.658773557,1.075537385,0.844060626,0.658773557,298.7,403.7,574.4,13.82,10.87,9.11,16.58
2017-06-28,2017-06-28 23:00:00,1.521413953,0.922069926,0.963417666,1.233751651,0.844060626,0.658773557,389.1,581.1,664.8,12.49,10.26,8.7,15.19
2017-06-29,2017-06-29 00:00:00,1.523012077,1.152977454,0.989706752,1.312059722,0.844060626,0.658773557,377.7,453.2,668.4,9.82,9.1,8.19,12.95
2017-06-29,2017-06-29 01:00:00,1.233751651,0.716125374,0.58454555,1.312059722,0.922069926,0.58454555,356.3,366.2,620.7,10.96,8.76,7.746,13.89
2017-06-29,2017-06-29 02:00:00,1.312059722,0.820657836,0.559802882,1.233751651,1.07652834,0.58454555,330.1,336.6,579.7,7.682,7.716,6.96,10.05
2017-06-29,2017-06-29 03:00:00,1.075537385,1.07652834,0.482482042,1.233751651,0.820657836,0.58454555,372.8,492.6,635.5,5.873,6.562,6.442,9.1
2017-06-29,2017-06-29 04:00:00,1.15544358,1.152977454,1.040738506,1.259321633,0.820657836,0.559802882,397.4,606,656.9,8.43,6.523,5.903,12.07
2017-06-29,2017-06-29 05:00:00,1.259321633,0.63967626,0.660319974,1.15544358,0.794134674,0.559802882,397.4,553.4,661.8,9.5,6.845,5.605,14.71
2017-06-29,2017-06-29 06:00:00,1.548582059,0.794134674,0.431450287,1.259321633,0.692722584,0.660319974,330.1,367.8,607.6,11.31,8.08,5.671,14.46
2017-06-29,2017-06-29 07:00:00,1.077135509,0.692722584,0.559802882,1.337629704,0.692722584,0.559802882,321.9,367.8,591.2,11.3,8.27,5.798,13.99
2017-06-29,2017-06-29 08:00:00,1.337629704,0.511741008,0.686609059,1.337629704,0.692722584,0.531967379,354.7,449.9,612.5,12.14,8.69,5.85,13.8
2017-06-29,2017-06-29 09:00:00,1.470273988,0.767611512,0.531967379,1.232153527,0.63967626,0.531967379,351.4,371.1,599.4,18.04,10.69,6.745,17.84
2017-06-29,2017-06-29 10:00:00,1.153845456,0.63967626,0.228869686,1.259321633,0.589750308,0.482482042,352.9,451.4,643.4,20.54,12.9,7.498,20.24
2017-06-29,2017-06-29 11:00:00,1.232153527,0.307356642,0.380418533,1.259321633,0.589750308,0.380418533,329.8,397.1,677.7,23.24,13.59,8.26,21.27
2017-06-29,2017-06-29 12:00:00,1.259321633,0.589750308,0.482482042,1.259321633,0.563227146,0.228869686,275.7,260.9,623.6,25.06,14.12,9.34,22.52
2017-06-29,2017-06-29 13:00:00,1.468675864,0.511741008,0.202580601,1.259321633,0.511741008,0.278355024,262.6,247.8,617,22.14,14.69,9.89,21.47
2017-06-29,2017-06-29 14:00:00,1.441507758,0.563227146,0.126806178,1.259321633,0.563227146,0.278355024,251.1,198.6,576,19.43,14.3,10.06,20.48
2017-06-29,2017-06-29 15:00:00,1.179415438,0.255870504,0.278355024,1.284891616,0.563227146,0.278355024,237.9,218.3,528.4,21.33,15.19,10.44,22.2
2017-06-29,2017-06-29 16:00:00,1.153845456,0.71768556,0.50722471,1.179415438,0.63967626,0.406707618,249.4,201.8,438.2,23.92,16.48,11.17,23.09
2017-06-29,2017-06-29 17:00:00,1.284891616,0.63967626,0.406707618,1.179415438,0.716125374,0.406707618,216.6,175.6,428.3,25.4,17.12,11.15,23.57
2017-06-29,2017-06-29 18:00:00,1.153845456,0.716125374,0.533513796,1.284891616,0.716125374,0.50722471,219.9,170.7,462.8,23.19,16.03,11.36,22.89
2017-06-29,2017-06-29 19:00:00,1.312059722,0.767611512,0.330933195,1.284891616,0.664639236,0.533513796,200.2,144.4,375.8,21.33,14.75,11.15,20.76
2017-06-29,2017-06-29 20:00:00,1.390367793,0.664639236,0.582999134,1.312059722,0.716125374,0.582999134,180.5,137.8,359.4,16.76,12.95,10.54,18.84
2017-06-29,2017-06-29 21:00:00,1.101107367,0.614713284,0.660319974,1.390367793,0.767611512,0.660319974,259.3,242.9,469.3,13.14,11.69,9.94,14.74
2017-06-29,2017-06-29 22:00:00,1.705198201,1.17794043,0.940221414,1.49584397,0.973556064,0.660319974,362.9,441.7,599.4,13.07,11.2,9.47,15.39
2017-06-29,2017-06-29 23:00:00,1.49584397,1.025042202,0.991253169,1.49584397,0.973556064,0.660319974,359.6,395.8,627.3,12.59,10.78,8.81,14.94
2017-06-30,2017-06-30 00:00:00,1.810674379,0.973556064,0.58454555,1.49584397,0.973556064,0.58454555,367.8,341.6,610.9,11.46,9.94,8.3,13.45
2017-06-30,2017-06-30 01:00:00,1.390367793,0.947032902,0.457739373,1.390367793,0.973556064,0.58454555,344.9,307.1,561.6,9.89,9.1,7.883,11.8
2017-06-30,2017-06-30 02:00:00,1.15544358,0.794134674,0.533513796,1.390367793,0.947032902,0.533513796,366.2,392.5,607.6,7.358,7.701,7.22,8.64
2017-06-30,2017-06-30 03:00:00,0.760706976,1.023482016,0.862900574,1.339227828,0.947032902,0.533513796,390.8,550.1,643.7,7.556,7.058,6.559,9.27
2017-06-30,2017-06-30 04:00:00,1.497442094,0.89710695,0.30464411,1.15544358,0.89710695,0.533513796,392.5,563.3,663.4,7.054,6.556,6.108,9.59
2017-06-30,2017-06-30 05:00:00,1.339227828,1.128014478,0.711351728,1.208181668,0.89710695,0.711351728,392.5,566.5,670,7.549,6.465,5.742,11.47
