"date","date_time","FD28_flux","FD17_flux","FD29_flux","FD28_flux_median","FD17_flux_median","FD29_flux_median","soil_CO2_5cm","soil_CO2_15cm","soil_CO2_25cm","soil_temp_5cm","soil_temp_15cm","soil_temp_25cm","ATM_temp"
2016-08-29,2016-08-29 00:00:00,3.017430054,2.087468818,2.256038625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-29,2016-08-29 01:00:00,3.52664288,2.221301846,1.969883761,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-29,2016-08-29 02:00:00,3.779528979,1.845916523,2.282915048,3.52664288,2.087468818,2.126399405,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-29,2016-08-29 03:00:00,3.554167898,1.712083495,2.126399405,3.52664288,1.845916523,1.969883761,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-29,2016-08-29 04:00:00,1.890624646,2.675028454,1.944588303,2.848839322,1.712083495,1.944588303,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-29,2016-08-29 05:00:00,2.848839322,1.418303677,1.71060532,1.890624646,1.418303677,1.84024454,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-29,2016-08-29 06:00:00,1.636018234,1.390557805,1.71060532,1.890624646,1.418303677,1.71060532,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-29,2016-08-29 07:00:00,1.777083949,1.418303677,1.84024454,2.425642176,1.418303677,1.71060532,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-29,2016-08-29 08:00:00,2.425642176,1.605996338,1.71060532,2.031690362,1.418303677,1.71060532,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-29,2016-08-29 09:00:00,3.046675386,1.659855972,1.658433439,2.425642176,1.605996338,1.709024354,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-29,2016-08-29 10:00:00,2.031690362,1.044550464,1.528794219,2.425642176,1.605996338,1.658433439,-9999,-9999,-9999,-9999,-9999,-9999,-9999
