"date","date_time","FD13_flux","FD14_flux","FD15_flux","FD13_flux_median","FD14_flux_median","FD15_flux_median","soil_CO2_5cm","soil_CO2_15cm","soil_CO2_25cm","soil_temp_5cm","soil_temp_15cm","soil_temp_25cm","ATM_temp"
2016-08-18,2016-08-18 00:00:00,1.293042074,3.155004054,1.785359855,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 01:00:00,1.382587924,2.868185504,1.74428933,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 02:00:00,1.352142335,2.179121426,1.108904159,1.352142335,2.354010786,1.74428933,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 03:00:00,1.352142335,2.238583808,1.903739602,1.352142335,2.354010786,1.625909584,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 04:00:00,1.115741291,2.354010786,1.427804701,1.205287141,2.354010786,1.466459312,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 05:00:00,1.205287141,2.469437763,1.625909584,1.205287141,2.354010786,1.466459312,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 06:00:00,1.174841552,2.469437763,1.466459312,1.205287141,2.469437763,1.466459312,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 07:00:00,1.498997529,1.72440909,-0.159450271,1.323487663,2.469437763,1.625909584,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 08:00:00,1.323487663,2.469437763,1.74428933,1.380797007,2.469437763,1.74428933,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 09:00:00,1.586752462,2.812220909,1.74428933,1.498997529,2.469437763,1.74428933,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 10:00:00,1.380797007,2.29804619,1.862669077,1.380797007,2.812220909,1.74428933,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 11:00:00,1.556306873,3.099039459,1.981048824,1.380797007,2.812220909,1.74428933,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 12:00:00,0.970677014,3.270431032,1.664564195,1.174841552,2.808723122,1.703218806,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 13:00:00,1.174841552,2.696793931,1.703218806,1.174841552,2.808723122,1.664564195,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 14:00:00,0.940231425,2.808723122,1.029179023,1.174841552,2.808723122,1.345663652,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 15:00:00,1.174841552,2.808723122,1.345663652,1.174841552,2.808723122,1.345663652,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 16:00:00,1.233941813,2.927647886,0.67162387,1.144395963,2.808723122,1.345663652,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 17:00:00,0.911576753,2.637331549,1.543768535,1.174841552,2.637331549,1.505113924,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 18:00:00,1.144395963,2.581366954,1.62349367,1.174841552,2.637331549,1.505113924,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 19:00:00,1.498997529,2.581366954,1.505113924,1.174841552,2.637331549,1.543768535,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 20:00:00,1.174841552,2.693296144,1.505113924,1.498997529,2.693296144,1.62349367,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 21:00:00,1.615407134,3.270431032,2.179153706,1.586752462,3.155004054,1.942394213,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 22:00:00,1.762262328,-9999,2.022119348,1.615407134,-9999,2.022119348,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-18,2016-08-18 23:00:00,1.586752462,3.155004054,1.942394213,1.762262328,3.155004054,2.022119348,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 00:00:00,1.792707917,3.155004054,2.498054249,1.792707917,3.158501842,2.022119348,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 01:00:00,-9999,3.273928819,-9999,-9999,3.155004054,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 02:00:00,-9999,3.158501842,1.546184448,-9999,3.155004054,2.220224231,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 03:00:00,-9999,3.039577077,-9999,-9999,3.158501842,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 04:00:00,1.939563111,2.640829336,2.220224231,1.821362589,3.039577077,2.459399638,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 05:00:00,1.88046285,3.501284987,2.498054249,1.851808178,2.756256314,2.220224231,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 06:00:00,1.821362589,2.294548403,2.459399638,1.851808178,2.640829336,2.220224231,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 07:00:00,1.851808178,2.756256314,2.101844484,1.821362589,2.700291718,2.101844484,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 08:00:00,1.46855194,1.378128157,1.587254972,1.55809779,2.525402358,1.625909584,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 09:00:00,1.55809779,2.700291718,1.625909584,1.46855194,2.525402358,1.587254972,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 10:00:00,1.352142335,2.525402358,1.584839059,1.352142335,2.354010786,1.584839059,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 11:00:00,1.058431947,2.354010786,1.188629294,1.352142335,2.354010786,1.546184448,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 12:00:00,1.352142335,2.238583808,1.546184448,1.233941813,2.238583808,1.188629294,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 13:00:00,1.233941813,2.12315683,1.070249548,1.087086619,2.12315683,1.070249548,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 14:00:00,1.087086619,1.720911302,0.872144665,1.087086619,2.12315683,1.070249548,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 15:00:00,0.999331686,1.832840493,1.031594936,1.027986358,1.832840493,1.070249548,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 16:00:00,0.793376231,2.175623638,1.14755877,0.999331686,1.776875898,1.031594936,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 17:00:00,1.027986358,1.776875898,1.345663652,0.999331686,1.832840493,1.031594936,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 18:00:00,0.909785836,1.605484325,0.790003616,1.027986358,2.175623638,1.14755877,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 19:00:00,1.232150896,2.294548403,1.029179023,1.232150896,2.007729853,1.26835443,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 20:00:00,1.291251157,2.465939976,1.26835443,1.291251157,2.238583808,1.229699819,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 21:00:00,1.527652201,2.007729853,1.386734177,1.46855194,2.238583808,1.229699819,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 22:00:00,1.527652201,2.238583808,1.229699819,1.46855194,2.007729853,1.229699819,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-19,2016-08-19 23:00:00,1.46855194,1.720911302,0.910799276,1.498997529,1.720911302,1.031594936,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 00:00:00,1.350351418,1.322163562,1.031594936,1.498997529,1.720911302,1.031594936,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 01:00:00,1.498997529,0.863953438,0.79241953,1.46855194,1.720911302,1.031594936,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 02:00:00,1.55809779,2.235086021,1.26835443,1.350351418,1.434092752,1.031594936,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 03:00:00,1.264387402,2.637331549,2.140499095,1.264387402,1.434092752,0.990524412,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 04:00:00,1.058431947,1.434092752,0.872144665,1.264387402,1.605484325,1.191045208,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 05:00:00,1.174841552,-1.54951973,0.990524412,1.174841552,1.605484325,1.191045208,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 06:00:00,1.439897268,1.605484325,1.191045208,1.174841552,1.605484325,0.990524412,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 07:00:00,1.087086619,1.664946707,1.505113924,1.293042074,1.664946707,1.031594936,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 08:00:00,1.293042074,2.179121426,0.872144665,1.293042074,2.007729853,1.031594936,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 09:00:00,1.411242596,2.007729853,1.031594936,1.293042074,2.007729853,1.031594936,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 10:00:00,1.293042074,2.465939976,0.872144665,1.411242596,2.179121426,1.031594936,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 11:00:00,1.556306873,1.951765258,1.384318264,1.411242596,2.465939976,1.384318264,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2016-08-20,2016-08-20 12:00:00,1.497206612,2.696793931,2.101844484,1.293042074,2.465939976,1.384318264,-9999,-9999,-9999,-9999,-9999,-9999,-9999
